slide_id,conch_feature,label
C3L-04749-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-27.h5,CPTAC-LSCC
C3N-04124-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04124-22.h5,CPTAC-LSCC
C3L-00568-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00568-23.h5,CPTAC-LSCC
C3N-00497-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00497-25.h5,CPTAC-LSCC
C3N-04167-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04167-23.h5,CPTAC-LSCC
C3L-04863-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-28.h5,CPTAC-LSCC
C3N-01767-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01767-26.h5,CPTAC-LSCC
C3N-03875-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03875-22.h5,CPTAC-LSCC
C3L-02665-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-23.h5,CPTAC-LSCC
C3N-01846-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01846-23.h5,CPTAC-LSCC
C3N-00247-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00247-28.h5,CPTAC-LSCC
C3L-04889-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-25.h5,CPTAC-LSCC
C3L-04086-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-25.h5,CPTAC-LSCC
C3L-05428-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05428-21.h5,CPTAC-LSCC
C3N-05080-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05080-25.h5,CPTAC-LSCC
C3N-03076-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03076-22.h5,CPTAC-LSCC
C3L-05422-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05422-21.h5,CPTAC-LSCC
C3N-01767-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01767-22.h5,CPTAC-LSCC
C3L-04361-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04361-23.h5,CPTAC-LSCC
C3L-04872-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-24.h5,CPTAC-LSCC
C3L-00568-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00568-26.h5,CPTAC-LSCC
C3L-04887-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-22.h5,CPTAC-LSCC
C3N-01020-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01020-23.h5,CPTAC-LSCC
C3L-04916-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-24.h5,CPTAC-LSCC
C3L-00603-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00603-26.h5,CPTAC-LSCC
C3L-03963-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-21.h5,CPTAC-LSCC
C3N-03092-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03092-22.h5,CPTAC-LSCC
C3L-02665-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-28.h5,CPTAC-LSCC
C3L-03965-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-22.h5,CPTAC-LSCC
C3L-04861-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04861-28.h5,CPTAC-LSCC
C3L-04883-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-28.h5,CPTAC-LSCC
C3L-02618-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02618-22.h5,CPTAC-LSCC
C3L-04861-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04861-25.h5,CPTAC-LSCC
C3L-05212-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05212-21.h5,CPTAC-LSCC
C3L-04880-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-28.h5,CPTAC-LSCC
C3L-05020-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-25.h5,CPTAC-LSCC
C3L-04912-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-28.h5,CPTAC-LSCC
C3L-02627-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-24.h5,CPTAC-LSCC
C3L-05392-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-24.h5,CPTAC-LSCC
C3N-02575-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02575-22.h5,CPTAC-LSCC
C3N-02575-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02575-21.h5,CPTAC-LSCC
C3L-05420-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-21.h5,CPTAC-LSCC
C3L-04792-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-27.h5,CPTAC-LSCC
C3L-02127-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-22.h5,CPTAC-LSCC
C3L-05176-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-24.h5,CPTAC-LSCC
C3L-05394-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-26.h5,CPTAC-LSCC
C3L-05022-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-25.h5,CPTAC-LSCC
C3L-03961-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-26.h5,CPTAC-LSCC
C3N-02435-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02435-26.h5,CPTAC-LSCC
C3N-00247-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00247-21.h5,CPTAC-LSCC
C3L-04871-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-26.h5,CPTAC-LSCC
C3L-04746-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04746-26.h5,CPTAC-LSCC
C3L-04391-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04391-22.h5,CPTAC-LSCC
C3N-05915-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05915-21.h5,CPTAC-LSCC
C3N-02725-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02725-22.h5,CPTAC-LSCC
C3L-04883-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-24.h5,CPTAC-LSCC
C3N-03848-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03848-23.h5,CPTAC-LSCC
C3L-02130-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02130-25.h5,CPTAC-LSCC
C3N-02434-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02434-21.h5,CPTAC-LSCC
C3L-04922-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-26.h5,CPTAC-LSCC
C3L-00503-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00503-26.h5,CPTAC-LSCC
C3N-03877-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03877-21.h5,CPTAC-LSCC
C3L-00965-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00965-23.h5,CPTAC-LSCC
C3L-04868-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-22.h5,CPTAC-LSCC
C3L-02619-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02619-24.h5,CPTAC-LSCC
C3N-01893-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01893-22.h5,CPTAC-LSCC
C3N-04155-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04155-26.h5,CPTAC-LSCC
C3L-00965-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00965-21.h5,CPTAC-LSCC
C3L-04746-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04746-28.h5,CPTAC-LSCC
C3L-01884-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01884-22.h5,CPTAC-LSCC
C3N-03851-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03851-23.h5,CPTAC-LSCC
C3N-02289-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02289-26.h5,CPTAC-LSCC
C3L-03961-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03961-28.h5,CPTAC-LSCC
C3N-02435-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02435-21.h5,CPTAC-LSCC
C3L-02650-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-24.h5,CPTAC-LSCC
C3L-02163-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02163-24.h5,CPTAC-LSCC
C3L-05427-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05427-27.h5,CPTAC-LSCC
C3L-05022-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-22.h5,CPTAC-LSCC
C3L-04874-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-25.h5,CPTAC-LSCC
C3L-05397-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-28.h5,CPTAC-LSCC
C3L-03962-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03962-26.h5,CPTAC-LSCC
C3N-02284-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02284-21.h5,CPTAC-LSCC
C3L-02669-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-28.h5,CPTAC-LSCC
C3L-04856-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-25.h5,CPTAC-LSCC
C3L-02649-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-23.h5,CPTAC-LSCC
C3L-04216-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-28.h5,CPTAC-LSCC
C3L-02127-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-24.h5,CPTAC-LSCC
C3N-05078-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05078-21.h5,CPTAC-LSCC
C3L-05392-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-27.h5,CPTAC-LSCC
C3N-00309-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00309-25.h5,CPTAC-LSCC
C3L-04334-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-24.h5,CPTAC-LSCC
C3L-04921-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-28.h5,CPTAC-LSCC
C3L-04086-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-27.h5,CPTAC-LSCC
C3N-04609-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04609-21.h5,CPTAC-LSCC
C3L-00993-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00993-23.h5,CPTAC-LSCC
C3L-04014-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-27.h5,CPTAC-LSCC
C3L-04871-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-25.h5,CPTAC-LSCC
C3N-01846-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01846-21.h5,CPTAC-LSCC
C3L-05176-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-25.h5,CPTAC-LSCC
C3L-05148-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05148-25.h5,CPTAC-LSCC
C3N-05079-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05079-28.h5,CPTAC-LSCC
C3L-04866-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-27.h5,CPTAC-LSCC
C3N-03762-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03762-21.h5,CPTAC-LSCC
C3L-02964-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02964-21.h5,CPTAC-LSCC
C3N-00221-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-24.h5,CPTAC-LSCC
C3N-02725-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02725-23.h5,CPTAC-LSCC
C3L-00445-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-22.h5,CPTAC-LSCC
C3L-04334-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-28.h5,CPTAC-LSCC
C3L-00445-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-26.h5,CPTAC-LSCC
C3L-05392-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-26.h5,CPTAC-LSCC
C3L-05393-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-26.h5,CPTAC-LSCC
C3N-04609-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04609-23.h5,CPTAC-LSCC
C3L-05428-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05428-23.h5,CPTAC-LSCC
C3N-03076-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03076-21.h5,CPTAC-LSCC
C3L-01455-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-21.h5,CPTAC-LSCC
C3L-02648-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-27.h5,CPTAC-LSCC
C3N-03877-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03877-22.h5,CPTAC-LSCC
C3L-05172-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05172-21.h5,CPTAC-LSCC
C3L-02618-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02618-21.h5,CPTAC-LSCC
C3L-05150-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05150-22.h5,CPTAC-LSCC
C3L-05428-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05428-27.h5,CPTAC-LSCC
C3L-00993-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00993-24.h5,CPTAC-LSCC
C3L-05172-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05172-25.h5,CPTAC-LSCC
C3N-03886-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03886-21.h5,CPTAC-LSCC
C3L-04883-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-27.h5,CPTAC-LSCC
C3L-04889-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-22.h5,CPTAC-LSCC
C3L-00603-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00603-21.h5,CPTAC-LSCC
C3L-04014-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-26.h5,CPTAC-LSCC
C3L-04086-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-21.h5,CPTAC-LSCC
C3L-02669-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-25.h5,CPTAC-LSCC
C3L-04866-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04866-24.h5,CPTAC-LSCC
C3L-05369-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-28.h5,CPTAC-LSCC
C3L-02669-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-22.h5,CPTAC-LSCC
C3L-05148-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05148-21.h5,CPTAC-LSCC
C3L-05176-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05176-21.h5,CPTAC-LSCC
C3L-03982-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-22.h5,CPTAC-LSCC
C3L-04402-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04402-21.h5,CPTAC-LSCC
C3L-04868-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-27.h5,CPTAC-LSCC
C3N-01411-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-26.h5,CPTAC-LSCC
C3L-04871-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-22.h5,CPTAC-LSCC
C3L-04854-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-28.h5,CPTAC-LSCC
C3N-04162-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04162-21.h5,CPTAC-LSCC
C3L-04871-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-28.h5,CPTAC-LSCC
C3L-05221-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-22.h5,CPTAC-LSCC
C3N-00497-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00497-21.h5,CPTAC-LSCC
C3L-04367-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-23.h5,CPTAC-LSCC
C3L-04873-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04873-25.h5,CPTAC-LSCC
C3L-04856-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-27.h5,CPTAC-LSCC
C3N-02435-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02435-23.h5,CPTAC-LSCC
C3N-03886-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03886-26.h5,CPTAC-LSCC
C3L-04863-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-24.h5,CPTAC-LSCC
C3L-04888-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-21.h5,CPTAC-LSCC
C3L-06169-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-21.h5,CPTAC-LSCC
C3L-05411-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-23.h5,CPTAC-LSCC
C3L-04916-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-26.h5,CPTAC-LSCC
C3L-04889-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-21.h5,CPTAC-LSCC
C3L-05423-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-25.h5,CPTAC-LSCC
C3L-02649-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-24.h5,CPTAC-LSCC
C3L-04410-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04410-23.h5,CPTAC-LSCC
C3N-03093-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03093-24.h5,CPTAC-LSCC
C3L-02963-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02963-21.h5,CPTAC-LSCC
C3N-03923-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03923-23.h5,CPTAC-LSCC
C3N-03877-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03877-23.h5,CPTAC-LSCC
C3L-04410-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04410-26.h5,CPTAC-LSCC
C3L-05397-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-26.h5,CPTAC-LSCC
C3L-04872-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-28.h5,CPTAC-LSCC
C3L-02170-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02170-25.h5,CPTAC-LSCC
C3N-01025-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-22.h5,CPTAC-LSCC
C3N-05629-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05629-26.h5,CPTAC-LSCC
C3L-02546-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02546-26.h5,CPTAC-LSCC
C3L-05369-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-27.h5,CPTAC-LSCC
C3L-04887-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-21.h5,CPTAC-LSCC
C3N-02494-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02494-24.h5,CPTAC-LSCC
C3N-00221-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-27.h5,CPTAC-LSCC
C3L-04872-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-23.h5,CPTAC-LSCC
C3L-04871-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04871-23.h5,CPTAC-LSCC
C3N-01194-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01194-25.h5,CPTAC-LSCC
C3L-04749-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-21.h5,CPTAC-LSCC
C3L-04786-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-25.h5,CPTAC-LSCC
C3L-04014-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-22.h5,CPTAC-LSCC
C3L-03272-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03272-25.h5,CPTAC-LSCC
C3L-02624-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02624-21.h5,CPTAC-LSCC
C3L-05423-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-26.h5,CPTAC-LSCC
C3L-02660-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-24.h5,CPTAC-LSCC
C3L-01884-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01884-21.h5,CPTAC-LSCC
C3L-02627-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-25.h5,CPTAC-LSCC
C3L-02665-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-25.h5,CPTAC-LSCC
C3N-03486-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03486-21.h5,CPTAC-LSCC
C3L-04861-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04861-26.h5,CPTAC-LSCC
C3N-02675-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02675-24.h5,CPTAC-LSCC
C3L-04071-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04071-24.h5,CPTAC-LSCC
C3L-00503-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00503-23.h5,CPTAC-LSCC
C3L-04922-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-24.h5,CPTAC-LSCC
C3L-04858-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04858-21.h5,CPTAC-LSCC
C3L-04402-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04402-23.h5,CPTAC-LSCC
C3N-05630-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05630-22.h5,CPTAC-LSCC
C3N-04701-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04701-29.h5,CPTAC-LSCC
C3L-05427-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05427-22.h5,CPTAC-LSCC
C3L-02665-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-26.h5,CPTAC-LSCC
C3L-04889-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04889-23.h5,CPTAC-LSCC
C3L-04013-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04013-25.h5,CPTAC-LSCC
C3L-02648-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-23.h5,CPTAC-LSCC
C3N-02675-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02675-27.h5,CPTAC-LSCC
C3L-02629-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02629-22.h5,CPTAC-LSCC
C3L-02669-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-27.h5,CPTAC-LSCC
C3L-04379-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-24.h5,CPTAC-LSCC
C3L-04872-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-26.h5,CPTAC-LSCC
C3L-04916-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-28.h5,CPTAC-LSCC
C3N-05915-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05915-29.h5,CPTAC-LSCC
C3L-03963-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-28.h5,CPTAC-LSCC
C3L-05417-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05417-24.h5,CPTAC-LSCC
C3L-03963-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-24.h5,CPTAC-LSCC
C3N-01017-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01017-22.h5,CPTAC-LSCC
C3L-05397-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-21.h5,CPTAC-LSCC
C3L-04379-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-23.h5,CPTAC-LSCC
C3L-04014-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-23.h5,CPTAC-LSCC
C3L-05423-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-22.h5,CPTAC-LSCC
C3L-04079-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04079-21.h5,CPTAC-LSCC
C3N-00839-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00839-23.h5,CPTAC-LSCC
C3L-02624-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02624-23.h5,CPTAC-LSCC
C3N-01846-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01846-26.h5,CPTAC-LSCC
C3L-04792-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-26.h5,CPTAC-LSCC
C3N-02288-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02288-23.h5,CPTAC-LSCC
C3L-02891-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02891-26.h5,CPTAC-LSCC
C3L-04868-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-26.h5,CPTAC-LSCC
C3L-05221-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-26.h5,CPTAC-LSCC
C3N-00229-30,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00229-30.h5,CPTAC-LSCC
C3L-04336-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04336-26.h5,CPTAC-LSCC
C3N-01411-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-22.h5,CPTAC-LSCC
C3N-00211-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-26.h5,CPTAC-LSCC
C3L-05398-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-28.h5,CPTAC-LSCC
C3L-05428-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05428-22.h5,CPTAC-LSCC
C3N-02426-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02426-21.h5,CPTAC-LSCC
C3N-03425-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03425-29.h5,CPTAC-LSCC
C3L-00993-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00993-27.h5,CPTAC-LSCC
C3L-05427-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05427-26.h5,CPTAC-LSCC
C3L-02665-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-21.h5,CPTAC-LSCC
